record.id	node.id	part_age	cont_age	w	m	c
779	758	52	6	206442	0.0535478972883423	2.59384705090739e-07
780	759	53	6	206442	0.0518094052104329	2.5096349197563e-07
781	760	54	6	206442	0.0523107632302835	2.53392057964384e-07
782	761	55	6	206442	0.054770267567394	2.65305836832592e-07
783	762	56	6	206442	0.0578843012304023	2.80390139750643e-07
784	763	57	6	206442	0.0581876551818664	2.81859578873807e-07
785	764	58	6	206442	0.0598707384201969	2.90012392924874e-07
786	765	59	6	206442	0.0631551842396787	3.05922168161899e-07
787	766	60	6	206442	0.0682701540490665	3.30698956845344e-07
788	767	61	6	206442	0.0738289380965583	3.57625570845847e-07
789	768	62	6	206442	0.0760622795241305	3.68443822110474e-07
790	769	63	6	206442	0.0744146973189041	3.60462974195678e-07
791	770	64	6	206442	0.0708670346785036	3.43278183114403e-07
792	771	65	6	206442	0.0664921145213668	3.2208617685048e-07
793	772	66	6	206442	0.061593633477811	2.98358054455058e-07
794	773	67	6	206442	0.058266355944205	2.82240803442153e-07
795	774	68	6	206442	0.0571776875727005	2.76967320471128e-07
796	775	69	6	206442	0.0582457857633064	2.82141161988871e-07
797	776	70	6	206442	0.0594953302175067	2.8819392477067e-07
798	777	71	6	206442	0.0598776164395376	2.90045709882377e-07
799	778	72	6	206442	0.0573949966453941	2.78019960305529e-07
800	779	73	6	206442	0.0521795610986217	2.5275651804682e-07
801	780	74	6	206442	0.0455242275218474	2.20518244939729e-07
802	781	75	6	206442	0.0379796450806064	1.83972472077418e-07
803	782	76	6	206442	0.0306825411538102	1.48625479087638e-07
804	783	77	6	206442	0.0243662375938831	1.1802945909206e-07
805	784	78	6	206442	0.0194358221957338	9.41466474638582e-08
806	785	79	6	206442	0.0155786228019728	7.54624679182184e-08
807	786	80	6	206442	0.0127616375768661	6.18170603698186e-08
808	787	81	6	206442	0.0107270584474951	5.1961608817465e-08
809	788	82	6	206442	0.00924457628883311	4.4780501491136e-08
810	789	83	6	206442	0.00808585190715724	3.9167668919877e-08
811	790	84	6	206442	0.00724475524655706	3.5093417262752e-08
812	791	85	6	206442	0.00665625878010629	3.22427547694088e-08
813	792	86	6	206442	0.00626405400028344	3.03429244062906e-08
814	793	87	6	206442	0.0060271907898619	2.91955648068799e-08
815	794	88	6	206442	0.00591692429047461	2.86614365801272e-08
816	795	89	6	206442	0.00591421710824545	2.86483230556062e-08
817	796	90	6	206442	0.00600727495363749	2.90990929831986e-08
818	797	91	6	206442	0.00618930368154702	2.99808356901552e-08
819	798	92	6	206442	0.00645684328114792	3.12767909686397e-08
820	799	93	6	206442	0.00680872893015993	3.29813164480093e-08
821	800	94	6	206442	0.00724549039575768	3.50969783075037e-08
822	801	95	6	206442	0.00776921010452459	3.76338637705728e-08
823	802	96	6	206442	0.00838346927992439	4.06093201961054e-08
824	803	97	6	206442	0.00909331771331418	4.40478086499558e-08
825	804	98	6	206442	0.00990516062509614	4.79803558631293e-08
826	805	99	6	206442	0.0108266086768475	5.24438276942071e-08
827	806	100	6	206442	0.0118663212934696	5.74801701856678e-08
828	807	101	6	206442	0.0130338662757226	6.31357295304378e-08
829	808	102	6	206442	0.0143395702967511	6.94605278807176e-08
830	809	103	6	206442	0.0157944490385666	7.65079249308115e-08
831	810	104	6	206442	0.0174102102412894	8.43346326875802e-08
832	811	105	6	206442	0.0191994045293962	9.30014460690954e-08
833	812	106	6	206442	0.0211757081251174	1.02574612361425e-07
834	813	107	6	206442	0.0233542732180647	1.13127528400542e-07
835	814	108	6	206442	0.0257521122067308	1.2474260182875e-07
836	815	109	6	206442	0.0283884428761158	1.37512923126669e-07
837	816	110	6	206442	0.0312849734176377	1.51543646242711e-07
838	817	111	6	206442	0.0344661395582262	1.66953137240611e-07
839	818	112	6	206442	0.0379593453364974	1.83874140613332e-07
840	819	113	6	206442	0.0417952777824385	2.02455303583759e-07
841	820	114	6	206442	0.0460083115004748	2.2286313589519e-07
842	821	115	6	206442	0.0506369542873042	2.4528416837322e-07
843	822	116	6	206442	0.0557242175923136	2.69926747426946e-07
844	823	117	6	206442	0.0613178336274079	2.9702208672367e-07
845	824	118	6	206442	0.0674703575881069	3.2682476234539e-07
846	825	119	6	206442	0.0742392522858928	3.59613122745821e-07
847	826	120	6	206442	0.0816870901171075	3.95690267082801e-07
848	8	0	7	201728	0.0606152352395379	3.00480028749296e-07
849	128	1	7	201728	0.105384489325072	5.22408834297032e-07
850	247	2	7	201728	0.179501418101727	8.89819053883086e-07
851	365	3	7	201728	0.31192353142815	1.54625798812336e-06
852	482	4	7	201728	0.543888266226725	2.69614662429968e-06
853	598	5	7	201728	0.981043555735345	4.86319973298375e-06
854	713	6	7	201728	1.88723687087091	9.35535409497397e-06
855	827	7	7	201728	3.64475122761554	1.80676516280117e-05
856	828	8	7	201728	1.85255126172225	9.18341163210982e-06
857	829	9	7	201728	0.941240742999383	4.66589042175297e-06
858	830	10	7	201728	0.497058112282882	2.46400158769671e-06
859	831	11	7	201728	0.276099745002178	1.36867338694766e-06
